sample_id,record_submit_time,sample_holderno,sample_duration,exp_id,exp_name,exp_description,user_id,group_abbr,solvent_abbr,spectrometer_id,spectrometer_name,spectrometer_capacity
80413,26/03/2014 14:35,24,00:01:09,1,proton.a.and,1H Observe  ,218,raa,CDCl3,1,Noah,60
80416,26/03/2014 14:37,13,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],148,spn,Tol,5,Alec,60
80417,26/03/2014 14:37,13,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,148,spn,Tol,5,Alec,60
80420,26/03/2014 14:37,25,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
80421,26/03/2014 14:37,26,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
80423,26/03/2014 14:39,12,00:00:57,1,proton.a.and,1H Observe  ,18,ads,CDCl3,5,Alec,60
80425,26/03/2014 14:47,27,00:01:09,1,proton.a.and,1H Observe  ,153,ads,CDCl3,1,Noah,60
80427,26/03/2014 14:51,14,00:00:57,1,proton.a.and,1H Observe  ,218,raa,CDCl3,5,Alec,60
80429,26/03/2014 14:51,15,00:00:57,1,proton.a.and,1H Observe  ,181,doh,CDCl3,5,Alec,60
80432,26/03/2014 14:54,16,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
80433,26/03/2014 14:54,17,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
80435,26/03/2014 15:01,18,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,248,paw,None,5,Alec,60
80437,26/03/2014 15:07,19,00:00:57,1,proton.a.and,1H Observe  ,119,gjf,CDCl3,5,Alec,60
80439,26/03/2014 15:12,20,00:00:57,1,proton.a.and,1H Observe  ,25,doh,CDCl3,5,Alec,60
80440,26/03/2014 15:12,20,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,25,doh,CDCl3,5,Alec,60
80442,26/03/2014 15:14,28,00:01:09,1,proton.a.and,1H Observe  ,58,mlc,Acetone,1,Noah,60
80443,26/03/2014 15:14,28,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,58,mlc,Acetone,1,Noah,60
80448,26/03/2014 15:27,29,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],76,spn,C6D6,1,Noah,60
80449,26/03/2014 15:27,30,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],76,spn,C6D6,1,Noah,60
80450,26/03/2014 15:29,31,00:01:09,1,proton.a.and,1H Observe  ,16,ads,CDCl3,1,Noah,60
80451,26/03/2014 15:29,32,00:01:09,1,proton.a.and,1H Observe  ,16,ads,CDCl3,1,Noah,60
80453,26/03/2014 15:29,21,00:00:57,1,proton.a.and,1H Observe  ,122,ads,CDCl3,5,Alec,60
80455,26/03/2014 16:39,22,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],76,spn,C6D6,5,Alec,60
80457,26/03/2014 15:33,33,00:01:09,1,proton.a.and,1H Observe  ,137,ads,CDCl3,1,Noah,60
80459,26/03/2014 15:34,23,00:01:42,1,proton.a.and,1H Observe  ,8,dp,CDCl3,5,Alec,60
80460,26/03/2014 15:34,23,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,8,dp,CDCl3,5,Alec,60
80462,26/03/2014 15:34,24,00:00:57,1,proton.a.and,1H Observe  ,21,doh,CDCl3,5,Alec,60
80463,26/03/2014 15:34,24,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,21,doh,CDCl3,5,Alec,60
80466,26/03/2014 15:35,34,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
80467,26/03/2014 15:35,35,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
80470,26/03/2014 15:40,36,00:01:09,1,proton.a.and,1H Observe  ,6,gjf,CDCl3,1,Noah,60
80471,26/03/2014 15:40,37,00:01:09,1,proton.a.and,1H Observe  ,6,gjf,CDCl3,1,Noah,60
80473,26/03/2014 15:41,25,00:00:57,1,proton.a.and,1H Observe  ,50,njw,CDCl3,5,Alec,60
80476,26/03/2014 16:05,26,00:00:57,1,proton.a.and,1H Observe  ,252,ads,CDCl3,5,Alec,60
80477,26/03/2014 16:05,26,00:04:15,31,p31.a.and,31P Observe without 1H decoupling,252,ads,CDCl3,5,Alec,60
80478,26/03/2014 16:05,26,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,252,ads,CDCl3,5,Alec,60
80479,26/03/2014 16:04,38,00:01:09,1,proton.a.and,1H Observe  ,68,jcw,Acetone,1,Noah,60
80481,26/03/2014 16:05,39,00:01:09,1,proton.a.and,1H Observe  ,121,gjf,CDCl3,1,Noah,60
80483,26/03/2014 16:07,27,00:00:57,1,proton.a.and,1H Observe  ,199,gjf,CDCl3,5,Alec,60
80485,26/03/2014 16:08,28,00:00:57,1,proton.a.and,1H Observe  ,185,doh,CDCl3,5,Alec,60
80486,26/03/2014 16:08,28,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,185,doh,CDCl3,5,Alec,60
80489,26/03/2014 16:19,40,00:04:11,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,76,spn,C6D6,1,Noah,60
80490,26/03/2014 16:19,41,00:04:11,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,76,spn,C6D6,1,Noah,60
80493,26/03/2014 16:21,29,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,C6D6,5,Alec,60
80494,26/03/2014 16:21,29,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,C6D6,5,Alec,60
80495,26/03/2014 16:21,30,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,C6D6,5,Alec,60
80496,26/03/2014 16:21,30,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,C6D6,5,Alec,60
80498,26/03/2014 16:23,31,00:00:57,1,proton.a.and,1H Observe  ,62,sasol,CDCl3,5,Alec,60
80499,26/03/2014 16:23,31,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,62,sasol,CDCl3,5,Alec,60
80501,26/03/2014 16:28,32,00:00:57,1,proton.a.and,1H Observe  ,180,rem,D2O,5,Alec,60
80503,26/03/2014 16:29,33,00:00:57,1,proton.a.and,1H Observe  ,40,mlc,CDCl3,5,Alec,60
80505,26/03/2014 16:32,34,00:00:57,1,proton.a.and,1H Observe  ,207,ezc,CDCl3,5,Alec,60
80506,26/03/2014 16:32,34,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,207,ezc,CDCl3,5,Alec,60
80509,26/03/2014 16:34,1,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,C6D6,4,Felix,60
80510,26/03/2014 16:34,1,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,C6D6,4,Felix,60
80511,26/03/2014 16:34,2,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,C6D6,4,Felix,60
80512,26/03/2014 16:34,2,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,C6D6,4,Felix,60
80514,26/03/2014 16:35,42,00:01:09,1,proton.a.and,1H Observe  ,15,ads,CDCl3,1,Noah,60
80516,26/03/2014 16:35,3,00:00:57,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,4,Felix,60
80518,26/03/2014 16:36,43,00:01:09,1,proton.a.and,1H Observe  ,153,ads,CDCl3,1,Noah,60
80520,26/03/2014 16:49,4,00:00:57,1,proton.a.and,1H Observe  ,28,doh,CDCl3,4,Felix,60
80522,26/03/2014 16:52,1,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,248,paw,None,5,Alec,60
80524,26/03/2014 16:52,5,00:03:14,1,proton.a.and,1H Observe  ,179,mlc,C6D6,4,Felix,60
80528,26/03/2014 16:53,1,00:01:09,1,proton.a.and,1H Observe  ,128,ads,CDCl3,1,Noah,60
80529,26/03/2014 16:53,2,00:01:09,1,proton.a.and,1H Observe  ,128,ads,CDCl3,1,Noah,60
80530,26/03/2014 16:53,6,00:00:57,1,proton.a.and,1H Observe  ,154,ads,CDCl3,4,Felix,60
80533,26/03/2014 16:55,7,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],187,spn,CDCl3,4,Felix,60
80534,26/03/2014 16:55,8,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],187,spn,CDCl3,4,Felix,60
80536,26/03/2014 16:56,2,00:00:57,1,proton.a.and,1H Observe  ,202,njw,CDCl3,5,Alec,60
80538,26/03/2014 17:00,3,05:29:09,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,20,ads,CDCl3,5,Alec,60
80541,26/03/2014 17:01,9,00:00:57,1,proton.a.and,1H Observe  ,84,spn,CDCl3,4,Felix,60
80542,26/03/2014 17:01,10,00:01:42,1,proton.a.and,1H Observe  ,84,spn,CDCl3,4,Felix,60
80544,26/03/2014 17:03,4,00:00:57,1,proton.a.and,1H Observe  ,207,ezc,CD3CN,5,Alec,60
80545,26/03/2014 17:03,4,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,207,ezc,CD3CN,5,Alec,60
80546,26/03/2014 17:03,4,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,207,ezc,CD3CN,5,Alec,60
80548,26/03/2014 17:04,11,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,218,raa,CDCl3,4,Felix,60
80551,26/03/2014 17:06,5,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,246,gjf,CDCl3,5,Alec,60
80554,26/03/2014 17:10,6,00:00:57,1,proton.a.and,1H Observe  ,197,erk,CDCl3,5,Alec,60
80555,26/03/2014 17:10,6,00:37:05,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CDCl3,5,Alec,60
80556,26/03/2014 17:10,7,00:00:57,1,proton.a.and,1H Observe  ,197,erk,CDCl3,5,Alec,60
80557,26/03/2014 17:10,7,00:37:05,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CDCl3,5,Alec,60
80559,26/03/2014 17:13,3,00:01:09,1,proton.a.and,1H Observe  ,153,ads,CDCl3,1,Noah,60
80561,26/03/2014 17:16,12,00:06:28,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,Tol,4,Felix,60
80563,26/03/2014 17:19,8,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,179,mlc,Acetone,5,Alec,60
80567,26/03/2014 17:21,9,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,206,ezc,CDCl3,5,Alec,60
80569,26/03/2014 17:21,11,00:00:57,1,proton.a.and,1H Observe  ,207,ezc,CD3CN,5,Alec,60
80570,26/03/2014 17:21,11,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,207,ezc,CD3CN,5,Alec,60
80571,26/03/2014 17:21,11,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,207,ezc,CD3CN,5,Alec,60
80573,26/03/2014 17:24,12,00:00:57,1,proton.a.and,1H Observe  ,185,doh,CDCl3,5,Alec,60
80576,26/03/2014 17:28,4,00:01:09,1,proton.a.and,1H Observe  ,128,ads,CDCl3,1,Noah,60
80577,26/03/2014 17:28,5,00:01:09,1,proton.a.and,1H Observe  ,128,ads,CDCl3,1,Noah,60
80579,26/03/2014 17:34,14,00:00:26,6,pro19Fdec.a.and,1H Observe with 19F Decoupling,154,ads,CDCl3,4,Felix,60
80581,26/03/2014 17:53,15,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,154,ads,CDCl3,4,Felix,60
80583,26/03/2014 17:58,13,00:00:57,1,proton.a.and,1H Observe  ,15,ads,CDCl3,5,Alec,60
80584,26/03/2014 17:58,13,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,15,ads,CDCl3,5,Alec,60
80585,26/03/2014 17:58,13,01:37:02,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,15,ads,CDCl3,5,Alec,60
80588,26/03/2014 18:03,14,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,248,paw,None,5,Alec,60
80589,26/03/2014 18:03,15,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,248,paw,None,5,Alec,60
80591,26/03/2014 18:13,16,00:00:57,1,proton.a.and,1H Observe  ,198,jcw,CDCl3,5,Alec,60
80593,26/03/2014 18:14,6,00:01:09,1,proton.a.and,1H Observe  ,128,ads,CDCl3,1,Noah,60
80594,26/03/2014 18:14,6,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,128,ads,CDCl3,1,Noah,60
80595,26/03/2014 18:14,6,00:45:39,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,128,ads,CDCl3,1,Noah,60
80600,26/03/2014 18:18,16,00:00:57,1,proton.a.and,1H Observe  ,82,raa,CDCl3,4,Felix,60
80601,26/03/2014 18:18,16,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,82,raa,CDCl3,4,Felix,60
80602,26/03/2014 18:18,17,00:00:57,1,proton.a.and,1H Observe  ,82,raa,CDCl3,4,Felix,60
80604,26/03/2014 18:19,18,00:00:57,1,proton.a.and,1H Observe  ,241,ezc,CDCl3,5,Alec,60
80606,26/03/2014 18:21,17,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,63,jdw,Tol,5,Alec,60
80607,26/03/2014 18:21,17,00:00:57,1,proton.a.and,1H Observe  ,63,jdw,Tol,5,Alec,60
80608,26/03/2014 18:21,17,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),63,jdw,Tol,5,Alec,60
80609,26/03/2014 18:21,17,00:10:32,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,63,jdw,Tol,5,Alec,60
80610,26/03/2014 18:21,17,00:32:32,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,63,jdw,Tol,5,Alec,60
80613,26/03/2014 18:37,18,00:00:57,1,proton.a.and,1H Observe  ,63,jdw,CDCl3,4,Felix,60
80614,26/03/2014 18:37,18,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,63,jdw,CDCl3,4,Felix,60
80615,26/03/2014 18:37,18,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),63,jdw,CDCl3,4,Felix,60
80616,26/03/2014 18:37,18,00:10:31,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,63,jdw,CDCl3,4,Felix,60
80617,26/03/2014 18:37,18,00:32:31,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,63,jdw,CDCl3,4,Felix,60
80618,26/03/2014 18:37,18,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,63,jdw,CDCl3,4,Felix,60
80620,26/03/2014 18:32,19,00:00:57,1,proton.a.and,1H Observe  ,193,doh,CDCl3,5,Alec,60
80621,26/03/2014 18:32,19,00:00:26,6,pro19Fdec.a.and,1H Observe with 19F Decoupling,193,doh,CDCl3,5,Alec,60
80622,26/03/2014 18:32,19,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,193,doh,CDCl3,5,Alec,60
80624,26/03/2014 18:41,7,00:01:09,1,proton.a.and,1H Observe  ,238,jdw,CDCl3,1,Noah,60
80625,26/03/2014 18:41,7,00:45:39,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,238,jdw,CDCl3,1,Noah,60
80634,26/03/2014 18:49,19,00:00:57,1,proton.a.and,1H Observe  ,63,jdw,CDCl3,4,Felix,60
80635,26/03/2014 18:49,19,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,63,jdw,CDCl3,4,Felix,60
80636,26/03/2014 18:49,19,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),63,jdw,CDCl3,4,Felix,60
80637,26/03/2014 18:49,19,00:10:31,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,63,jdw,CDCl3,4,Felix,60
80638,26/03/2014 18:49,19,00:32:31,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,63,jdw,CDCl3,4,Felix,60
80639,26/03/2014 18:49,19,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,63,jdw,CDCl3,4,Felix,60
80642,26/03/2014 18:55,8,00:01:09,1,proton.a.and,1H Observe  ,122,ads,CDCl3,1,Noah,60
80643,26/03/2014 18:55,9,00:01:09,1,proton.a.and,1H Observe  ,122,ads,CDCl3,1,Noah,60
80646,26/03/2014 19:00,20,00:00:57,1,proton.a.and,1H Observe  ,60,pk,CDCl3,4,Felix,60
80647,26/03/2014 19:00,20,01:34:46,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,60,pk,CDCl3,4,Felix,60
80648,26/03/2014 19:00,20,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,60,pk,CDCl3,4,Felix,60
80649,26/03/2014 19:00,20,00:02:09,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,60,pk,CDCl3,4,Felix,60
80650,26/03/2014 19:00,20,00:00:26,7,pro31Pdec.a.and,1H Observe with 31P decoupling,60,pk,CDCl3,4,Felix,60
80651,26/03/2014 19:00,20,00:00:57,300,proton-N.a.and,1H Observe,60,pk,CDCl3,4,Felix,60
80652,26/03/2014 19:00,20,00:05:35,301,gcosy-DQF-N.a.and,2D 1H#1H-DQF-COSY (mag. mode),60,pk,CDCl3,4,Felix,60
80653,26/03/2014 19:00,20,00:10:31,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,60,pk,CDCl3,4,Felix,60
80654,26/03/2014 19:00,20,00:32:31,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,60,pk,CDCl3,4,Felix,60
80663,26/03/2014 19:10,10,00:01:09,1,proton.a.and,1H Observe  ,153,ads,CDCl3,1,Noah,60
80665,26/03/2014 19:10,21,00:00:57,300,proton-N.a.and,1H Observe,76,spn,CD2Cl2,4,Felix,60
80666,26/03/2014 19:10,21,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,76,spn,CD2Cl2,4,Felix,60
80667,26/03/2014 19:10,21,00:05:35,301,gcosy-DQF-N.a.and,2D 1H#1H-DQF-COSY (mag. mode),76,spn,CD2Cl2,4,Felix,60
80668,26/03/2014 19:10,21,00:10:31,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,76,spn,CD2Cl2,4,Felix,60
80669,26/03/2014 19:10,21,00:32:31,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,76,spn,CD2Cl2,4,Felix,60
80671,26/03/2014 19:58,11,00:01:09,1,proton.a.and,1H Observe  ,124,gjf,CDCl3,1,Noah,60
80673,26/03/2014 20:12,12,01:26:01,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,68,jcw,Acetone,1,Noah,60
80679,27/03/2014 07:57,13,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],172,spn,CD2Cl2,1,Noah,60
80680,27/03/2014 07:57,13,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,172,spn,CD2Cl2,1,Noah,60
80681,27/03/2014 07:57,13,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,172,spn,CD2Cl2,1,Noah,60
80683,27/03/2014 09:00,22,00:00:57,1,proton.a.and,1H Observe  ,19,ads,CDCl3,4,Felix,60
80685,27/03/2014 09:00,23,00:01:55,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,76,spn,CD2Cl2,4,Felix,60
80687,27/03/2014 09:09,24,00:04:11,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,21,doh,CDCl3,4,Felix,60
80689,27/03/2014 09:19,25,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],42,csjc,CD3CN,4,Felix,60
80692,27/03/2014 09:59,1,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],42,csjc,CD3CN,5,Alec,60
80693,27/03/2014 09:59,2,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],42,csjc,CD3CN,5,Alec,60
80695,27/03/2014 10:03,1,00:01:09,1,proton.a.and,1H Observe  ,121,gjf,CDCl3,1,Noah,60
80698,27/03/2014 10:03,2,00:01:09,1,proton.a.and,1H Observe  ,20,ads,CDCl3,1,Noah,60
80699,27/03/2014 10:03,3,00:01:09,1,proton.a.and,1H Observe  ,20,ads,CDCl3,1,Noah,60
80702,27/03/2014 10:04,26,00:00:57,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,4,Felix,60
80706,27/03/2014 10:05,3,00:00:57,1,proton.a.and,1H Observe  ,18,ads,CDCl3,5,Alec,60
80707,27/03/2014 10:05,4,00:00:57,1,proton.a.and,1H Observe  ,18,ads,CDCl3,5,Alec,60
80710,27/03/2014 10:07,5,00:07:38,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,71,erk,DMF,5,Alec,60
80711,27/03/2014 10:07,6,00:07:38,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,71,erk,DMF,5,Alec,60
80713,27/03/2014 10:10,7,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,248,paw,None,5,Alec,60
80715,27/03/2014 10:11,4,00:01:09,1,proton.a.and,1H Observe  ,58,mlc,CDCl3,1,Noah,60
80718,27/03/2014 10:14,5,00:01:09,1,proton.a.and,1H Observe  ,191,ads,CDCl3,1,Noah,60
80721,27/03/2014 10:18,7,00:04:53,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,181,doh,CDCl3,1,Noah,60
80722,27/03/2014 10:18,7,00:05:26,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,181,doh,CDCl3,1,Noah,60
80725,27/03/2014 10:20,8,00:00:57,1,proton.a.and,1H Observe  ,20,ads,CDCl3,5,Alec,60
80726,27/03/2014 10:20,9,00:00:57,1,proton.a.and,1H Observe  ,20,ads,CDCl3,5,Alec,60
80728,27/03/2014 10:20,10,00:06:17,1,proton.a.and,1H Observe  ,189,ezc,CDCl3,5,Alec,60
80730,27/03/2014 10:21,8,00:01:09,1,proton.a.and,1H Observe  ,20,ads,CDCl3,1,Noah,60
80732,27/03/2014 10:25,11,00:00:57,1,proton.a.and,1H Observe  ,202,njw,CDCl3,5,Alec,60
80735,27/03/2014 10:26,12,00:00:57,1,proton.a.and,1H Observe  ,182,spn,CDCl3,5,Alec,60
80736,27/03/2014 10:26,14,00:00:57,1,proton.a.and,1H Observe  ,182,spn,CDCl3,5,Alec,60
80738,27/03/2014 10:28,9,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
80740,27/03/2014 10:32,15,00:00:57,1,proton.a.and,1H Observe  ,252,ads,CDCl3,5,Alec,60
80742,27/03/2014 10:32,16,00:00:57,1,proton.a.and,1H Observe  ,107,ezc,DMSO,5,Alec,60
80744,27/03/2014 10:36,17,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,5,Alec,60
80745,27/03/2014 10:36,17,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,CDCl3,5,Alec,60
80747,27/03/2014 10:37,10,00:01:09,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,1,Noah,60
80748,27/03/2014 10:37,10,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,CDCl3,1,Noah,60
80751,27/03/2014 10:41,11,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
80752,27/03/2014 10:41,12,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
80755,27/03/2014 10:41,13,00:01:09,1,proton.a.and,1H Observe  ,16,ads,CDCl3,1,Noah,60
80756,27/03/2014 10:41,14,00:01:09,1,proton.a.and,1H Observe  ,16,ads,CDCl3,1,Noah,60
80758,27/03/2014 10:45,18,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,5,Alec,60
80759,27/03/2014 10:45,18,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,CDCl3,5,Alec,60
80761,27/03/2014 10:46,19,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,5,Alec,60
80762,27/03/2014 10:46,19,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,CDCl3,5,Alec,60
80764,27/03/2014 10:48,15,00:03:54,1,proton.a.and,1H Observe  ,166,ads,MeOD,1,Noah,60
80766,27/03/2014 10:49,20,00:00:57,1,proton.a.and,1H Observe  ,84,spn,CDCl3,5,Alec,60
80768,27/03/2014 10:53,21,00:00:57,1,proton.a.and,1H Observe  ,191,ads,CDCl3,5,Alec,60
80770,27/03/2014 10:55,22,00:00:57,1,proton.a.and,1H Observe  ,55,rem,D2O,5,Alec,60
80772,27/03/2014 10:59,16,00:01:09,1,proton.a.and,1H Observe  ,193,doh,DMSO,1,Noah,60
80773,27/03/2014 10:59,16,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,193,doh,DMSO,1,Noah,60
80776,27/03/2014 11:00,17,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],76,spn,C6D6,1,Noah,60
80777,27/03/2014 11:00,17,00:04:11,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,76,spn,C6D6,1,Noah,60
80778,27/03/2014 11:00,23,00:00:57,1,proton.a.and,1H Observe  ,25,doh,CDCl3,5,Alec,60
80779,27/03/2014 11:00,23,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,25,doh,CDCl3,5,Alec,60
80782,27/03/2014 11:01,18,00:01:09,1,proton.a.and,1H Observe  ,40,mlc,CDCl3,1,Noah,60
80783,27/03/2014 11:01,19,00:01:09,1,proton.a.and,1H Observe  ,40,mlc,CDCl3,1,Noah,60
80786,27/03/2014 11:03,24,00:00:57,1,proton.a.and,1H Observe  ,27,doh,CDCl3,5,Alec,60
80787,27/03/2014 11:03,25,00:00:57,1,proton.a.and,1H Observe  ,27,doh,CDCl3,5,Alec,60
80789,27/03/2014 11:07,20,00:01:09,1,proton.a.and,1H Observe  ,188,jhn,CDCl3,1,Noah,60
80791,27/03/2014 11:24,26,00:00:57,1,proton.a.and,1H Observe  ,157,dp,DMSO,5,Alec,60
80793,27/03/2014 11:26,27,00:00:57,1,proton.a.and,1H Observe  ,150,csjc,D2O,5,Alec,60
